now_us,bytes_acked,mss,rtt_us,tp_delivered_rate,tp_rate_interval_us,tp_delivered,lost,retrans,app_limited
8021534,2499588,1308,919155,949,1447531,1912,0,0,0
8021725,2500896,1308,919346,950,1449016,1913,0,0,0
8021755,2502204,1308,917890,951,1449016,1914,0,0,0
8022854,2503512,1308,918989,952,1450502,1915,0,0,0
8022904,2504820,1308,917554,953,1450502,1916,0,0,0
8022936,2506128,1308,917586,954,1451987,1917,0,0,0
8022984,2507436,1308,916149,955,1451987,1918,0,0,0
8023010,2508744,1308,916175,956,1453472,1919,0,0,0
8023109,2510052,1308,914788,957,1453472,1920,0,0,0
8023136,2511360,1308,914815,956,1453122,1921,0,0,0
8038659,2512668,1308,928854,957,1453122,1922,0,0,0
8038746,2513976,1308,928941,958,1454606,1923,0,0,0
8038781,2515284,1308,927492,959,1454606,1924,0,0,0
8038811,2516592,1308,927522,960,1456090,1925,0,0,0
8038839,2517900,1308,926066,961,1456090,1926,0,0,0
8038865,2519208,1308,926092,962,1457574,1927,0,0,0
8039152,2520516,1308,924895,963,1457574,1928,0,0,0
8039201,2521824,1308,924944,964,1459058,1929,0,0,0
8053912,2523132,1308,938171,965,1459058,1930,0,0,0
8054015,2524440,1308,938274,966,1460542,1931,0,0,0
8054059,2525748,1308,936833,967,1460542,1932,0,0,0
8059288,2527056,1308,941320,968,1462027,1933,0,0,0
8059401,2528364,1308,941433,969,1462769,1934,0,0,0
8059442,2529672,1308,939990,970,1462769,1935,0,0,0
8059483,2530980,1308,940031,971,1464253,1936,0,0,0
8059542,2532288,1308,938606,972,1464253,1937,0,0,0
8059576,2533596,1308,938640,972,1465737,1938,0,0,0
8059603,2534904,1308,937182,973,1465737,1939,0,0,0
8059649,2536212,1308,937228,968,1461713,1940,0,0,0
8059677,2537520,1308,935772,969,1461713,1941,0,0,0
8059704,2538828,1308,935799,970,1463197,1942,0,0,0
8059731,2540136,1308,934343,971,1463197,1943,0,0,0
8059757,2541444,1308,934369,972,1464680,1944,0,0,0
8059943,2542752,1308,933071,973,1464680,1945,0,0,0
8059992,2544060,1308,933120,974,1466164,1946,0,0,0
8060024,2545368,1308,931669,975,1466164,1947,0,0,0
8062845,2546676,1308,934490,976,1467647,1948,0,0,0
8062898,2547984,1308,933059,977,1467647,1949,0,0,0
8062927,2549292,1308,933088,978,1469131,1950,0,0,0
8063546,2550600,1308,923330,979,1469131,1951,0,0,0
8063595,2551908,1308,923379,979,1477672,1952,0,0,0
8063627,2553216,1308,922669,980,1477672,1953,0,0,0
8063658,2554524,1308,922700,980,1478414,1954,0,0,0
8063686,2555832,1308,921242,981,1478414,1955,0,0,0
8063712,2557140,1308,921268,949,1421709,1956,0,0,0
8063765,2558448,1308,919904,950,1421709,1957,0,0,0
8063792,2559756,1308,919223,951,1423126,1958,0,0,0
8063818,2561064,1308,919249,952,1423834,1959,0,0,0
8063845,2562372,1308,917860,953,1423834,1960,0,0,0
8078965,2563680,1308,932980,952,1422804,1961,0,0,0
8079077,2564988,1308,931683,953,1422804,1962,0,0,0
8079110,2566296,1308,931716,954,1424213,1963,0,0,0
8079138,2567604,1308,930335,955,1424213,1964,0,0,0
8079164,2568912,1308,930361,956,1425622,1965,0,0,0
8079216,2570220,1308,929003,957,1425622,1966,0,0,0
8079262,2571528,1308,929049,958,1427032,1967,0,0,0
8101111,2572836,1308,949489,959,1427032,1968,0,0,0
8101213,2574144,1308,949591,960,1428441,1969,0,0,0
8101247,2575452,1308,948216,961,1428441,1970,0,0,0
8101288,2576760,1308,948257,962,1429850,1971,0,0,0
8101316,2578068,1308,946876,963,1429850,1972,0,0,0
8101352,2579376,1308,946912,964,1431259,1973,0,0,0
8101380,2580684,1308,945530,965,1431259,1974,0,0,0
8101407,2581992,1308,945557,966,1432669,1975,0,0,0
8101448,2583300,1308,944189,967,1432669,1976,0,0,0
8101475,2584608,1308,944216,968,1434078,1977,0,0,0
8101504,2585916,1308,942836,969,1434078,1978,0,0,0
8101532,2587224,1308,942864,970,1435487,1979,0,0,0
8101561,2588532,1308,941484,971,1435487,1980,0,0,0
8101587,2589840,1308,941510,964,1429870,1981,0,0,0
8101617,2591148,1308,940144,965,1429870,1982,0,0,0
8101644,2592456,1308,939473,966,1431266,1983,0,0,0
8101684,2593764,1308,939513,967,1431964,1984,0,0,0
8101713,2595072,1308,938146,968,1431964,1985,0,0,0
8103323,2596380,1308,939756,969,1433360,1986,0,0,0
8103375,2597688,1308,938412,970,1433360,1987,0,0,0
8103471,2598996,1308,938508,971,1434756,1988,0,0,0
8118772,2600304,1308,952413,972,1434756,1989,0,0,0
8118891,2601612,1308,952532,973,1436152,1990,0,0,0
8118925,2602920,1308,951170,974,1436152,1991,0,0,0
8118962,2604228,1308,951207,974,1437548,1992,0,0,0
8118991,2605536,1308,949841,975,1437548,1993,0,0,0
8120885,2606844,1308,951735,976,1438943,1994,0,0,0
8120933,2608152,1308,950388,977,1438943,1995,0,0,0
8120983,2609460,1308,950438,978,1440338,1996,0,0,0
8121005,2610768,1308,949065,979,1440338,1997,0,0,0
8121031,2612076,1308,949091,980,1441733,1998,0,0,0
8121052,2613384,1308,947717,981,1441733,1999,0,0,0
8121071,2614692,1308,947736,982,1443128,2000,0,0,0
8121091,2616000,1308,946360,983,1443128,2001,0,0,0
8121122,2617308,1308,946391,984,1444524,2002,0,0,0
8121141,2618616,1308,945015,985,1444524,2003,0,0,0
8121161,2619924,1308,945035,986,1445919,2004,0,0,0
8135867,2621232,1308,958346,987,1445919,2005,0,0,0
8140550,2622540,1308,963029,988,1447314,2006,0,0,0
8140634,2623848,1308,961718,989,1447314,2007,0,0,0
8140659,2625156,1308,961046,990,1448709,2008,0,0,0
8140688,2626464,1308,961075,991,1449406,2009,0,0,0
8140709,2627772,1308,959701,992,1449406,2010,0,0,0
8140733,2629080,1308,959725,993,1450801,2011,0,0,0
8140753,2630388,1308,958350,994,1450801,2012,0,0,0
8140772,2631696,1308,958369,994,1450452,2013,0,0,0
8140806,2633004,1308,957007,995,1450452,2014,0,0,0
8140825,2634312,1308,957026,964,1413982,2015,0,0,0
8140850,2635620,1308,955712,965,1413982,2016,0,0,0
8140868,2636928,1308,955730,966,1415321,2017,0,0,0
8140887,2638236,1308,954411,967,1415321,2018,0,0,0
8140905,2639544,1308,954429,968,1416659,2019,0,0,0
8140924,2640852,1308,953109,969,1416659,2020,0,0,0
8140943,2642160,1308,953128,970,1417998,2021,0,0,0
8140977,2643468,1308,951823,971,1417998,2022,0,0,0
8140995,2644776,1308,951841,972,1419337,2023,0,0,0
8141014,2646084,1308,950521,973,1419337,2024,0,0,0
8141032,2647392,1308,950539,974,1420676,2025,0,0,0
8141051,2648700,1308,949220,975,1420676,2026,0,0,0
8141069,2650008,1308,949238,976,1422014,2027,0,0,0
8141088,2651316,1308,947918,977,1422014,2028,0,0,0
8141106,2652624,1308,947936,978,1423353,2029,0,0,0
8141135,2653932,1308,946626,979,1423353,2030,0,0,0
8141153,2655240,1308,946644,980,1424692,2031,0,0,0
8141174,2656548,1308,945326,981,1424692,2032,0,0,0
8141193,2657856,1308,944676,982,1426031,2033,0,0,0
8141377,2659164,1308,944860,983,1426700,2034,0,0,0
8141401,2660472,1308,943545,984,1426700,2035,0,0,0
8141505,2661780,1308,943649,985,1428039,2036,0,0,0
8158854,2663088,1308,959660,986,1428039,2037,0,0,0
8158952,2664396,1308,959758,987,1429377,2038,0,0,0
8158986,2665704,1308,958453,988,1429377,2039,0,0,0
8159025,2667012,1308,958492,989,1430716,2040,0,0,0
8159059,2668320,1308,957187,990,1430716,2041,0,0,0
8159120,2669628,1308,957248,990,1430373,2042,0,0,0
8159149,2670936,1308,955938,991,1430373,2043,0,0,0
8162245,2672244,1308,959034,986,1426666,2044,0,0,0
8162301,2673552,1308,957756,987,1426666,2045,0,0,0
8176339,2674860,1308,971794,988,1428000,2046,0,0,0
8176434,2677476,1308,970555,989,1428000,2048,0,0,0
8176465,2678784,1308,969251,991,1429334,2049,0,0,0
8176487,2680092,1308,969273,991,1429828,2050,0,0,0
8176531,2681400,1308,967984,992,1429828,2051,0,0,0
8176560,2682708,1308,968013,993,1431161,2052,0,0,0
8176580,2684016,1308,966699,994,1431161,2053,0,0,0
8180754,2685324,1308,970873,995,1432495,2054,0,0,0
8180824,2686632,1308,969610,996,1432495,2055,0,0,0
8180888,2687940,1308,969674,997,1433828,2056,0,0,0
8180920,2689248,1308,968372,998,1433828,2057,0,0,0
8180958,2690556,1308,967744,999,1435162,2058,0,0,0
8180986,2691864,1308,967772,1000,1435828,2059,0,0,0
8181015,2693172,1308,966467,1001,1435828,2060,0,0,0
8181042,2694480,1308,966494,1002,1437162,2061,0,0,0
8181086,2695788,1308,965204,1003,1437162,2062,0,0,0
8181116,2697096,1308,965234,1004,1438496,2063,0,0,0
8181143,2698404,1308,963928,1005,1438496,2064,0,0,0
8181170,2699712,1308,963955,1006,1439829,2065,0,0,0
8181196,2701020,1308,962647,1007,1439829,2066,0,0,0
8181223,2702328,1308,962674,1008,1441163,2067,0,0,0
8182885,2703636,1308,963003,1009,1441163,2068,0,0,0
8182925,2704944,1308,963043,1010,1442496,2069,0,0,0
8182952,2706252,1308,961736,1011,1442496,2070,0,0,0
8182971,2707560,1308,961755,1012,1443830,2071,0,0,0
8182990,2708868,1308,960441,1013,1443830,2072,0,0,0
8183032,2710176,1308,960483,1013,1445163,2073,0,0,0
8183052,2711484,1308,959168,1014,1445163,2074,0,0,0
8183074,2712792,1308,959190,982,1412265,2075,0,0,0
8183093,2714100,1308,957924,983,1412265,2076,0,0,0
8199262,2715408,1308,974093,984,1413550,2077,0,0,0
8199367,2716716,1308,972912,985,1413550,2078,0,0,0
8199400,2718024,1308,972945,986,1414836,2079,0,0,0
8199444,2719332,1308,971703,987,1414836,2080,0,0,0
8199471,2720640,1308,971730,988,1416122,2081,0,0,0
8199884,2721948,1308,970857,989,1416122,2082,0,0,0
8199935,2724564,1308,970265,990,1417408,2084,0,0,0
8203937,2725872,1308,972982,992,1418051,2085,0,0,0
8204027,2727180,1308,973072,993,1419336,2086,0,0,0
8215019,2728488,1308,982778,994,1419336,2087,0,0,0
8215122,2729796,1308,982881,995,1420622,2088,0,0,0
8215163,2731104,1308,981636,996,1420622,2089,0,0,0
8215203,2732412,1308,981676,997,1421908,2090,0,0,0
8215232,2733720,1308,980419,998,1421908,2091,0,0,0
8215264,2735028,1308,980451,999,1423194,2092,0,0,0
8215292,2736336,1308,979194,1000,1423194,2093,0,0,0
8215320,2737644,1308,979222,1001,1424479,2094,0,0,0
8215362,2740260,1308,977978,1002,1424479,2096,0,0,0
8215391,2741568,1308,976721,1004,1425765,2097,0,0,0
8215419,2742876,1308,976749,1005,1427051,2098,0,0,0
8215451,2744184,1308,975495,1006,1427051,2099,0,0,0
8215477,2745492,1308,975521,1007,1428337,2100,0,0,0
8215504,2746800,1308,974263,1008,1428337,2101,0,0,0
8215530,2748108,1308,974289,1009,1429622,2102,0,0,0
8215556,2750724,1308,973029,1010,1429622,2104,0,0,0
8215594,2752032,1308,971792,1005,1402496,2105,0,0,0
8215624,2753340,1308,971822,1006,1403771,2106,0,0,0
8215750,2754648,1308,970672,1007,1403771,2107,0,0,0
8215773,2755956,1308,970058,1008,1405047,2108,0,0,0
8215989,2757264,1308,970274,1009,1405684,2109,0,0,0
8219067,2758572,1308,972076,1010,1405684,2110,0,0,0
8219126,2759880,1308,972135,1011,1406960,2111,0,0,0
8219157,2761188,1308,970891,1012,1406960,2112,0,0,0
8219176,2762496,1308,970910,1012,1408235,2113,0,0,0
8219196,2763804,1308,969657,1013,1408235,2114,0,0,0
8219215,2765112,1308,969676,1014,1409508,2115,0,0,0
8219235,2766420,1308,968423,1015,1409508,2116,0,0,0
8219254,2767728,1308,968442,1016,1410781,2117,0,0,0
8219276,2769036,1308,967190,1017,1410781,2118,0,0,0
8238989,2770344,1308,986903,1018,1412055,2119,0,0,0
8239061,2771652,1308,985702,1019,1412055,2120,0,0,0
8239068,2772960,1308,985709,1020,1413328,2121,0,0,0
8239075,2774268,1308,984443,1021,1413328,2122,0,0,0
8239082,2775576,1308,984450,1022,1414601,2123,0,0,0
8239088,2776884,1308,983183,1023,1414601,2124,0,0,0
8239101,2778192,1308,983196,1024,1415874,2125,0,0,0
8243565,2779500,1308,986387,1025,1415874,2126,0,0,0
8243630,2780808,1308,986452,1026,1417147,2127,0,0,0
8255488,2782116,1308,997036,1027,1417147,2128,0,0,0
8255566,2783424,1308,997114,1028,1418421,2129,0,0,0
8255590,2786040,1308,995865,1029,1418421,2131,0,0,0
8255622,2787348,1308,994624,1031,1419694,2132,0,0,0
8255643,2788656,1308,994009,1031,1419343,2133,0,0,0
8255663,2789964,1308,994029,1032,1419979,2134,0,0,0
8255682,2791272,1308,992775,1033,1419979,2135,0,0,0
8255700,2792580,1308,992793,1034,1421252,2136,0,0,0
8255736,2793888,1308,991556,1035,1421252,2137,0,0,0
8255755,2795196,1308,991575,1020,1403637,2138,0,0,0
8255774,2796504,1308,990344,1021,1403637,2139,0,0,0
8255793,2797812,1308,990363,1022,1404887,2140,0,0,0
8255811,2799120,1308,989131,1023,1404887,2141,0,0,0
8255830,2800428,1308,989150,1021,1385236,2142,0,0,0
8255848,2801736,1308,987928,1022,1385236,2143,0,0,0
8255867,2803044,1308,987947,1023,1386476,2144,0,0,0
8255894,2804352,1308,986734,1024,1386476,2145,0,0,0
8258733,2805660,1308,989573,1025,1387716,2146,0,0,0
8258777,2806968,1308,988377,1026,1387716,2147,0,0,0
8258800,2808276,1308,988400,1027,1388956,2148,0,0,0
8258819,2809584,1308,987179,1028,1388956,2149,0,0,0
8258838,2810892,1308,987198,1029,1390196,2150,0,0,0
8258858,2812200,1308,985978,1030,1390196,2151,0,0,0
8258878,2813508,1308,985998,1031,1391436,2152,0,0,0
8258897,2814816,1308,984778,1032,1391436,2153,0,0,0
8258931,2816124,1308,984812,1033,1392675,2154,0,0,0
8258951,2817432,1308,983592,1034,1392675,2155,0,0,0
8258970,2818740,1308,983611,1035,1393915,2156,0,0,0
8258993,2820048,1308,982394,1036,1393915,2157,0,0,0
8259012,2821356,1308,981793,1037,1395155,2158,0,0,0
8279222,2822664,1308,1002003,1038,1395775,2159,0,0,0
8279327,2823972,1308,1000868,1039,1395775,2160,0,0,0
8279358,2825280,1308,1000899,1040,1397015,2161,0,0,0
8279404,2826588,1308,999705,1041,1397015,2162,0,0,0
8279432,2827896,1308,999733,1039,1396637,2163,0,0,0
8279459,2829204,1308,998525,1040,1396637,2164,0,0,0
8279485,2830512,1308,998551,1041,1397872,2165,0,0,0
8283391,2831820,1308,1001222,1042,1397872,2166,0,0,0
8283492,2833128,1308,1001323,1043,1399107,2167,0,0,0
8283526,2834436,1308,1000122,1044,1399107,2168,0,0,0
8283564,2835744,1308,1000160,1045,1400342,2169,0,0,0
8283596,2837052,1308,998957,1046,1400342,2170,0,0,0
8283623,2838360,1308,998984,1034,1365911,2171,0,0,0
8283680,2839668,1308,997830,1035,1365911,2172,0,0,0
8283715,2840976,1308,997865,1034,1366319,2173,0,0,0
8283745,2842284,1308,996691,1035,1366319,2174,0,0,0
8283771,2843592,1308,996717,1036,1367523,2175,0,0,0
8283798,2844900,1308,995541,1037,1367523,2176,0,0,0
8283824,2846208,1308,995567,1038,1368726,2177,0,0,0
8283852,2847516,1308,994391,1039,1368726,2178,0,0,0
8283883,2848824,1308,994422,1040,1369930,2179,0,0,0
8283928,2850132,1308,993263,1041,1369930,2180,0,0,0
8283955,2851440,1308,993290,1042,1371134,2181,0,0,0
8283985,2852748,1308,992116,1043,1371134,2182,0,0,0
8284017,2854056,1308,991546,1044,1372338,2183,0,0,0
8284044,2855364,1308,991573,1045,1372940,2184,0,0,0
8284073,2856672,1308,990398,1046,1372940,2185,0,0,0
8284101,2857980,1308,990426,1047,1374144,2186,0,0,0
8284132,2859288,1308,989253,1048,1374144,2187,0,0,0
8284174,2860596,1308,989295,1049,1375348,2188,0,0,0
8284204,2861904,1308,988121,1050,1375348,2189,0,0,0
8284232,2863212,1308,988149,1051,1376552,2190,0,0,0
8284261,2864520,1308,986974,1052,1376552,2191,0,0,0
8284289,2865828,1308,987002,1053,1377756,2192,0,0,0
8284317,2867136,1308,985826,1054,1377756,2193,0,0,0
8284351,2868444,1308,985860,1055,1378960,2194,0,0,0
8298443,2869752,1308,998748,1056,1378960,2195,0,0,0
8298535,2871060,1308,998840,1057,1380164,2196,0,0,0
8298561,2872368,1308,997662,1058,1380164,2197,0,0,0
8299093,2873676,1308,998194,1059,1381368,2198,0,0,0
8319303,2874984,1308,1017200,1060,1381368,2199,0,0,0
8319418,2876292,1308,1017315,1061,1382572,2200,0,0,0
8319448,2877600,1308,1016141,1062,1382572,2201,0,0,0
8319468,2878908,1308,1016161,1063,1383776,2202,0,0,0
8319488,2880216,1308,1014977,1064,1383776,2203,0,0,0
8319507,2881524,1308,1014996,1065,1384980,2204,0,0,0
8319527,2882832,1308,1013812,1066,1384980,2205,0,0,0
8322682,2884140,1308,1016967,1066,1384579,2206,0,0,0
8322735,2885448,1308,1015817,1067,1384579,2207,0,0,0
8322789,2886756,1308,1015270,1068,1385782,2208,0,0,0
8322810,2888064,1308,1015291,1069,1386383,2209,0,0,0
8323030,2889372,1308,1014308,1070,1386383,2210,0,0,0
8323684,2890680,1308,1014962,1071,1387586,2211,0,0,0
8323741,2891988,1308,1013816,1072,1387586,2212,0,0,0
8323763,2893296,1308,1013838,1073,1388789,2213,0,0,0
8323784,2894604,1308,1012656,1074,1388789,2214,0,0,0
8323806,2895912,1308,1012678,1075,1389992,2215,0,0,0
8323825,2897220,1308,1011494,1076,1389992,2216,0,0,0
8323873,2898528,1308,1011542,1077,1391195,2217,0,0,0
8323893,2899836,1308,1010359,1078,1391195,2218,0,0,0
8323912,2901144,1308,1010378,1079,1392398,2219,0,0,0
8323934,2902452,1308,1009197,1080,1392398,2220,0,0,0
8323953,2903760,1308,1009216,1081,1393601,2221,0,0,0
8323972,2905068,1308,1008032,1082,1393601,2222,0,0,0
8323990,2906376,1308,1008050,1083,1394804,2223,0,0,0
8324010,2907684,1308,1006867,1084,1394804,2224,0,0,0
8324040,2908992,1308,1006897,1085,1396007,2225,0,0,0
8324062,2910300,1308,1005716,1086,1396007,2226,0,0,0
8324081,2911608,1308,1005735,1087,1397210,2227,0,0,0
8324099,2912916,1308,1004550,1088,1397210,2228,0,0,0
8324118,2914224,1308,1004569,1089,1398413,2229,0,0,0
8324136,2915532,1308,1003384,1090,1398413,2230,0,0,0
8324155,2916840,1308,1003403,1091,1399616,2231,0,0,0
8324177,2918148,1308,1002222,1092,1399616,2232,0,0,0
8324208,2919456,1308,1001651,1093,1400819,2233,0,0,0
8324228,2920764,1308,1001671,1094,1401421,2234,0,0,0
8324247,2922072,1308,1000487,1095,1401421,2235,0,0,0
8324265,2923380,1308,1000505,1096,1402624,2236,0,0,0
8324284,2924688,1308,999321,1097,1402624,2237,0,0,0
8357984,2925996,1308,1033021,1073,1359072,2238,0,0,0
8358087,2927304,1308,1031958,1074,1359072,2239,0,0,0
8358127,2928612,1308,1031998,1075,1360238,2240,0,0,0
8358164,2929920,1308,1030869,1076,1360238,2241,0,0,0
8358192,2931228,1308,1030897,1077,1361404,2242,0,0,0
8358224,2932536,1308,1029763,1078,1361404,2243,0,0,0
8358251,2933844,1308,1029790,1079,1362570,2244,0,0,0
8363362,2935152,1308,1033735,1080,1362570,2245,0,0,0
8363467,2936460,1308,1033840,1081,1363736,2246,0,0,0
8363501,2937768,1308,1032708,1082,1363736,2247,0,0,0
8363538,2939076,1308,1032745,1083,1364902,2248,0,0,0
8363566,2940384,1308,1031607,1084,1364902,2249,0,0,0
8363597,2941692,1308,1031638,1085,1366068,2250,0,0,0
8363626,2943000,1308,1030501,1086,1366068,2251,0,0,0
8363654,2944308,1308,1030529,1087,1367234,2252,0,0,0
8363704,2945616,1308,1029413,1088,1367234,2253,0,0,0
8363731,2946924,1308,1029440,1089,1368400,2254,0,0,0
8363758,2948232,1308,1028302,1090,1368400,2255,0,0,0
8363785,2949540,1308,1028329,1091,1369565,2256,0,0,0
8363814,2950848,1308,1027192,1092,1369565,2257,0,0,0
8363841,2952156,1308,1026636,1093,1370731,2258,0,0,0
8363867,2953464,1308,1026662,1094,1371314,2259,0,0,0
8363894,2954772,1308,1025523,1095,1371314,2260,0,0,0
8363931,2956080,1308,1025560,1096,1372480,2261,0,0,0
8363960,2957388,1308,1024423,1097,1372480,2262,0,0,0
8363986,2958696,1308,1024449,1098,1373646,2263,0,0,0
8364412,2960004,1308,1023709,1099,1373646,2264,0,0,0
8364461,2961312,1308,1023758,1100,1374812,2265,0,0,0
8364493,2962620,1308,1022624,1101,1374812,2266,0,0,0
8364521,2963928,1308,1022652,1102,1375978,2267,0,0,0
8364548,2965236,1308,1021513,1103,1375978,2268,0,0,0
8364579,2966544,1308,1021544,1104,1377144,2269,0,0,0
8364648,2967852,1308,1020447,1105,1377144,2270,0,0,0
8364675,2969160,1308,1020474,1085,1336972,2271,0,0,0
8364703,2970468,1308,1019376,1086,1336972,2272,0,0,0
8364729,2971776,1308,1019402,1087,1338098,2273,0,0,0
8364758,2973084,1308,1018305,1088,1338098,2274,0,0,0
8364784,2974392,1308,1018331,1077,1303654,2275,0,0,0
8364811,2975700,1308,1017268,1078,1303654,2276,0,0,0
8364837,2977008,1308,1017294,1078,1304744,2277,0,0,0
8399485,2978316,1308,1050853,1079,1304744,2278,0,0,0
8399588,2979624,1308,1050956,1080,1305833,2279,0,0,0
8399622,2980932,1308,1049902,1081,1305833,2280,0,0,0
8399658,2982240,1308,1049938,1082,1306921,2281,0,0,0
8399690,2983548,1308,1048881,1083,1306921,2282,0,0,0
8399718,2984856,1308,1048365,1084,1308010,2283,0,0,0
8399849,2986164,1308,1048496,1085,1308554,2284,0,0,0
8402472,2987472,1308,1050030,1086,1308554,2285,0,0,0
8402517,2988780,1308,1050075,1087,1309643,2286,0,0,0
8402566,2990088,1308,1049036,1088,1309643,2287,0,0,0
8402587,2991396,1308,1049057,1089,1310731,2288,0,0,0
8402607,2992704,1308,1047988,1090,1310731,2289,0,0,0
8402626,2994012,1308,1048007,1091,1311820,2290,0,0,0
8402644,2995320,1308,1046937,1092,1311820,2291,0,0,0
8402663,2996628,1308,1046956,1093,1312908,2292,0,0,0
8402698,2997936,1308,1045902,1094,1312908,2293,0,0,0
8402721,2999244,1308,1045925,1095,1313997,2294,0,0,0
8402740,3000552,1308,1044856,1096,1313997,2295,0,0,0
8402759,3001860,1308,1044875,1097,1315085,2296,0,0,0
8402777,3003168,1308,1043804,1098,1315085,2297,0,0,0
8403548,3004476,1308,1044575,1099,1316174,2298,0,0,0
8403571,3005784,1308,1043510,1100,1316174,2299,0,0,0
