now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
7599616,486576,1308,1022168,89,1000264,373,0,0,0,253988138,187400,253833794,0.155652,48
7599720,487884,1308,1022272,88,1039228,374,0,0,0,253989446,186804,253835102,0.155652,48
7599761,489192,1308,999708,89,1039332,375,0,0,0,253989446,186282,253836410,0.155652,48
7639503,490500,1308,1039450,89,999771,376,0,0,0,253992062,187917,253837718,0.15696,48
7639611,491808,1308,999631,90,1039513,377,0,0,0,253994678,187051,253839026,0.15696,48
7639653,493116,1308,999673,89,999692,378,0,0,0,253994678,187221,253840334,0.15696,48
7639724,495732,1308,991079,90,999734,380,0,0,0,253997294,188931,253842950,0.158268,48
7679763,497040,1308,1013781,90,999698,381,0,0,0,253999910,189264,253844258,0.158268,48
7679869,498348,1308,1013887,89,1039684,382,0,0,0,254002526,190583,253845566,0.159576,48
7679924,499656,1308,996847,90,1039790,383,0,0,0,254005142,190367,253846874,0.159576,48
7719554,500964,1308,1036477,91,1039845,384,0,0,0,254005142,190582,253848182,0.159576,48
7719672,502272,1308,1019501,92,1079475,385,0,0,0,254009066,191389,253849490,0.160884,48
7719742,503580,1308,1019571,91,1039299,386,0,0,0,254011682,192688,253850798,0.162192,48
7759226,504888,1308,1042168,92,1039369,387,0,0,0,254011682,192462,253852106,0.162192,48
7759331,506196,1308,1042273,92,1078791,388,0,0,0,254014298,191729,253853414,0.162192,48
7759384,507504,1308,1025506,93,1078896,389,0,0,0,254016914,192632,253854722,0.1635,48
7759418,508812,1308,1025540,91,1039775,390,0,0,0,254016914,192467,253856030,0.1635,48
7799492,510120,1308,1048972,92,1039809,391,0,0,0,254019530,192322,253857338,0.1635,48
7799598,511428,1308,1049078,93,1079883,392,0,0,0,254022146,193178,253858646,0.164808,48
7799650,514044,1308,1032488,94,1079989,394,0,0,0,254024762,194112,253861262,0.166116,48
7839210,515352,1308,1055565,94,1039948,395,0,0,0,254027378,195508,253862570,0.167424,48
7839316,516660,1308,1055671,94,1079423,396,0,0,0,254029994,194845,253863878,0.167424,48
7839637,517968,1308,1039557,95,1079529,397,0,0,0,254029994,194267,253865186,0.167424,48
7879673,519276,1308,1079593,93,1039941,398,0,0,0,254032610,195658,253866494,0.168732,48
7879781,520584,1308,1063403,94,1079977,399,0,0,0,254035226,194606,253867802,0.168732,48
7879820,521892,1308,1063442,95,1080085,400,0,0,0,254035226,194071,253869110,0.168732,48
7920178,523200,1308,1080812,96,1080124,401,0,0,0,254037842,195105,253870418,0.17004,48
7920284,524508,1308,1080918,95,1080874,402,0,0,0,254040458,194293,253871726,0.17004,48
7920338,525816,1308,1071562,96,1080980,403,0,0,0,254041766,193585,253873034,0.17004,48
7920377,527124,1308,1071601,96,1080928,404,0,0,0,254044382,194670,253874342,0.171348,48
7959668,528432,1308,1080318,97,1080967,405,0,0,0,254044382,194316,253875650,0.171348,48
7959773,529740,1308,1080423,95,1080380,406,0,0,0,254046998,195289,253876958,0.172656,48
7959825,531048,1308,1072519,96,1080485,407,0,0,0,254049614,194841,253878266,0.172656,48
7999916,532356,1308,1112610,97,1080537,408,0,0,0,254049614,194631,253879574,0.172656,48
8000021,533664,1308,1079982,98,1120628,409,0,0,0,254052230,195004,253880882,0.173964,48
8000076,534972,1308,1080037,97,1080044,410,0,0,0,254054846,196254,253882190,0.175272,48
8039532,536280,1308,1111606,98,1080099,411,0,0,0,254057462,196063,253883498,0.175272,48
8039635,537588,1308,1111709,98,1119448,412,0,0,0,254060078,196636,253884806,0.17658,48
8039679,538896,1308,1079479,99,1119551,413,0,0,0,254060078,195861,253886114,0.17658,48
8039748,540204,1308,1079548,97,1079541,414,0,0,0,254062694,197366,253887422,0.177888,48
8080299,541512,1308,1112269,98,1079610,415,0,0,0,254065310,197412,253888730,0.177888,48
8080403,542820,1308,1112373,99,1120161,416,0,0,0,254067926,198155,253890038,0.179196,48
8080445,544128,1308,1096756,100,1120265,417,0,0,0,254067926,197536,253891346,0.179196,48
8119808,545436,1308,1136119,99,1120151,418,0,0,0,254070542,198792,253892654,0.180504,48
8119914,546744,1308,1119810,100,1159514,419,0,0,0,254073158,197736,253893962,0.180504,48
8119964,548052,1308,1119860,99,1119872,420,0,0,0,254075774,198616,253895270,0.181812,48
8120000,550668,1308,1105322,100,1119922,422,0,0,0,254075774,198134,253897886,0.181812,48
8159477,551976,1308,1129463,100,1119535,423,0,0,0,254081006,199465,253899194,0.18312,48
8159551,553284,1308,1129537,101,1159012,424,0,0,0,254081006,198838,253900502,0.18312,48
8159615,554592,1308,1114264,102,1159086,425,0,0,0,254083622,199707,253901810,0.184428,48
8159656,555900,1308,1114305,101,1119599,426,0,0,0,254086238,199570,253903118,0.184428,48
8199666,557208,1308,1139108,102,1119640,427,0,0,0,254088854,200864,253904426,0.185736,48
8199742,558516,1308,1139184,101,1159550,428,0,0,0,254088854,200199,253905734,0.185736,48
8199807,559824,1308,1124068,102,1159626,429,0,0,0,254091470,201025,253907042,0.187044,48
8199847,561132,1308,1124108,101,1159644,430,0,0,0,254094086,200856,253908350,0.187044,48
8240000,562440,1308,1149290,102,1159684,431,0,0,0,254094086,200707,253909658,0.187044,48
8240103,563748,1308,1149393,103,1199837,432,0,0,0,254096702,201413,253910966,0.188352,48
8240155,565056,1308,1134474,104,1199940,433,0,0,0,254099318,202199,253912274,0.18966,48
8279637,566364,1308,1173956,103,1159566,434,0,0,0,254101934,201999,253913582,0.18966,48
8279743,567672,1308,1159267,104,1199048,435,0,0,0,254104550,202331,253914890,0.190968,48
8279784,568980,1308,1159308,103,1199065,436,0,0,0,254104550,201738,253916198,0.190968,48
8279828,570288,1308,1144612,104,1199106,437,0,0,0,254107166,201220,253917506,0.190968,48
8319943,571596,1308,1184727,104,1159716,438,0,0,0,254109782,202471,253918814,0.192276,48
8320048,572904,1308,1170240,105,1199831,439,0,0,0,254111090,201473,253920122,0.192276,48
8320099,574212,1308,1170291,104,1199795,440,0,0,0,254113706,202291,253921430,0.193584,48
8320136,575520,1308,1155794,105,1199846,441,0,0,0,254113706,201809,253922738,0.193584,48
8359721,576828,1308,1195379,105,1159825,442,0,0,0,254116322,203069,253924046,0.194892,48
8359827,578136,1308,1181049,106,1199410,443,0,0,0,254118938,202110,253925354,0.194892,48
8359880,579444,1308,1181102,105,1199302,444,0,0,0,254121554,202942,253926662,0.1962,48
8359915,580752,1308,1159767,106,1199355,445,0,0,0,254121554,202485,253927970,0.1962,48
8399049,582060,1308,1198901,106,1159827,446,0,0,0,254124170,202550,253929278,0.1962,48
8399155,583368,1308,1191629,107,1198961,447,0,0,0,254126786,203102,253930586,0.197508,48
8399207,584676,1308,1191681,107,1198963,448,0,0,0,254129402,203908,253931894,0.198816,48
8400110,585984,1308,1178233,108,1199015,449,0,0,0,254129402,203438,253933202,0.198816,48
8440076,587292,1308,1218199,107,1199862,450,0,0,0,254132018,203318,253934510,0.198816,48
8440182,588600,1308,1200513,108,1239828,451,0,0,0,254134634,203685,253935818,0.200124,48
8440235,589908,1308,1200566,108,1200573,452,0,0,0,254137250,204550,253937126,0.201432,48
8440273,591216,1308,1189962,109,1200626,453,0,0,0,254137250,204142,253938434,0.201432,48
8479566,592524,1308,1229255,108,1200517,454,0,0,0,254139866,205340,253939742,0.20274,48
8479681,593832,1308,1199491,109,1239810,455,0,0,0,254142482,204382,253941050,0.20274,48
8479732,595140,1308,1199542,109,1199553,456,0,0,0,254145098,205503,253942358,0.204048,48
8479768,596448,1308,1192497,110,1199604,457,0,0,0,254145098,205330,253943666,0.204048,48
8520058,597756,1308,1200280,110,1199532,458,0,0,0,254147714,205330,253944974,0.204048,48
8520161,599064,1308,1200383,110,1200343,459,0,0,0,254150330,206478,253946282,0.205356,48
8520215,600372,1308,1193368,111,1200446,460,0,0,0,254152946,207643,253947590,0.206664,48
8520249,601680,1308,1193402,110,1200353,461,0,0,0,254152946,207664,253948898,0.206664,48
8559072,602988,1308,1198988,111,1200387,462,0,0,0,254155562,208996,253950206,0.207972,48
8559174,604296,1308,1199090,111,1199049,463,0,0,0,254158178,208890,253951514,0.207972,48
8559216,605604,1308,1192053,112,1199151,464,0,0,0,254158178,208794,253952822,0.207972,48
8599387,606912,1308,1232224,111,1199045,465,0,0,0,254160794,210178,253954130,0.20928,48
8599495,608220,1308,1199424,112,1239216,466,0,0,0,254163410,209360,253955438,0.20928,48
8599546,609528,1308,1199475,112,1199487,467,0,0,0,254166026,210671,253956746,0.210588,48
8599735,610836,1308,1192563,113,1199538,468,0,0,0,254166026,210672,253958054,0.210588,48
8639792,612144,1308,1232620,112,1199580,469,0,0,0,254168642,212134,253959362,0.211896,48
8639896,613452,1308,1200227,113,1239637,470,0,0,0,254171258,211386,253960670,0.211896,48
8639948,614760,1308,1200279,112,1200290,471,0,0,0,254173874,212749,253961978,0.213204,48
8639983,616068,1308,1193200,113,1200342,472,0,0,0,254173874,212800,253963286,0.213204,48
8679654,617376,1308,1232871,112,1200270,473,0,0,0,254176490,214308,253964594,0.214512,48
8679761,618684,1308,1218847,113,1239941,474,0,0,0,254179106,213602,253965902,0.214512,48
8679813,619992,1308,1218899,114,1240048,475,0,0,0,254181722,214599,253967210,0.21582,48
8679849,621300,1308,1200183,115,1240100,476,0,0,0,254181722,214331,253968518,0.21582,48
8719562,622608,1308,1236348,115,1200242,477,0,0,0,254184338,215812,253969826,0.217128,48
8719688,623916,1308,1236474,114,1239812,478,0,0,0,254186954,215165,253971134,0.217128,48
8719741,625224,1308,1222385,115,1239938,479,0,0,0,254189570,215892,253972442,0.218436,48
8719776,626532,1308,1222420,115,1239946,480,0,0,0,254189570,215709,253973750,0.218436,48
8764607,627840,1308,1244346,116,1239981,481,0,0,0,254192186,216839,253975058,0.219744,48
8764714,629148,1308,1240901,116,1244394,482,0,0,0,254194802,216211,253976366,0.219744,48
8764764,630456,1308,1240951,116,1244413,483,0,0,0,254197418,217024,253977674,0.221052,48
8764800,631764,1308,1226857,117,1244463,484,0,0,0,254197418,216610,253978982,0.221052,48
8764832,633072,1308,1226889,116,1244453,485,0,0,0,254197418,217842,253980290,0.22236,48
8764866,634380,1308,1204675,117,1244485,486,0,0,0,254197418,217797,253981598,0.22236,48
8764896,635688,1308,1204705,116,1204739,487,0,0,0,254197418,219537,253982906,0.223668,48
8764928,636996,1308,1197705,117,1204769,488,0,0,0,254197418,219939,253984214,0.223668,48
8799975,638304,1308,1232752,117,1204676,489,0,0,0,254207882,221739,253985522,0.224976,48
8800050,639612,1308,1218757,118,1239723,490,0,0,0,254207882,221393,253986830,0.224976,48
8800089,640920,1308,1218796,118,1239746,491,0,0,0,254207882,221408,253988138,0.224976,48
8800123,642228,1308,1200445,119,1239785,492,0,0,0,254207882,222707,253989446,0.226284,48
8800155,644844,1308,1196976,119,1200507,494,0,0,0,254207882,223138,253992062,0.226284,48
8800187,646152,1308,1160620,119,1200394,495,0,0,0,254207882,224888,253993370,0.227592,48
8804413,647460,1308,1164846,119,1160684,496,0,0,0,254207882,226141,253994678,0.227592,48
8839324,650076,1308,1192764,120,1164910,498,0,0,0,254215730,227148,253997294,0.227592,48
8839399,651384,1308,1178993,120,1199671,499,0,0,0,254215730,228681,253998602,0.2289,48
8839437,652692,1308,1179031,119,1199675,500,0,0,0,254215730,229210,253999910,0.2289,48
8839470,654000,1308,1159645,120,1199713,501,0,0,0,254215730,230986,254001218,0.230208,48
8839501,655308,1308,1159676,120,1159707,502,0,0,0,254215730,231866,254002526,0.230208,48
8839532,656616,1308,1151577,121,1159738,503,0,0,0,254215730,232640,254003834,0.230208,48
8839564,657924,1308,1151609,121,1159663,504,0,0,0,254215730,234849,254005142,0.231516,48
8844953,659232,1308,1125336,122,1159695,505,0,0,0,254218346,235630,254006450,0.231516,48
8885182,660540,1308,1165565,121,1125399,506,0,0,0,254226194,236979,254007758,0.231516,48
8885259,661848,1308,1158807,122,1165628,507,0,0,0,254226194,238490,254009066,0.232824,48
8885298,663156,1308,1152012,123,1165705,508,0,0,0,254226194,238813,254010374,0.232824,48
8885332,664464,1308,1152046,123,1165626,509,0,0,0,254226194,239271,254011682,0.232824,48
8885364,665772,1308,1126077,124,1165660,510,0,0,0,254226194,241018,254012990,0.234132,48
8885394,667080,1308,1126107,123,1126138,511,0,0,0,254226194,242047,254014298,0.234132,48
8885425,668388,1308,1119316,124,1126168,512,0,0,0,254226194,242953,254015606,0.234132,48
8885482,669696,1308,1119373,124,1126094,513,0,0,0,254226194,245294,254016914,0.23544,48
8919241,671004,1308,1139551,125,1126151,514,0,0,0,254234042,246160,254018222,0.23544,48
8919314,672312,1308,1139624,124,1159823,515,0,0,0,254234042,246380,254019530,0.23544,48
8919353,673620,1308,1119800,125,1159896,516,0,0,0,254234042,247940,254020838,0.236748,48
8919393,674928,1308,1119840,125,1119861,517,0,0,0,254234042,248646,254022146,0.236748,48
8919425,676236,1308,1112591,126,1119901,518,0,0,0,254234042,249266,254023454,0.236748,48
8919456,677544,1308,1112622,126,1119827,519,0,0,0,254234042,251392,254024762,0.238056,48
8924874,680160,1308,1104564,127,1119858,521,0,0,0,254236658,252049,254027378,0.238056,48
8925154,681468,1308,1085884,127,1125224,522,0,0,0,254236658,254242,254028686,0.239364,48
8959472,682776,1308,1120202,127,1085944,523,0,0,0,254244506,255483,254029994,0.239364,48
8959547,685392,1308,1112430,128,1120262,525,0,0,0,254244506,255599,254032610,0.239364,48
8959586,688008,1308,1079850,128,1119910,527,0,0,0,254244506,257320,254035226,0.240672,48
8959621,690624,1308,1073164,129,1079913,529,0,0,0,254244506,259950,254037842,0.24198,48
8959655,691932,1308,1039414,129,1079801,530,0,0,0,254244506,261232,254039150,0.24198,48
8959710,693240,1308,1039469,129,1080875,531,0,0,0,254244506,264793,254040458,0.243288,48
8964254,694548,1308,1037281,130,1080875,532,0,0,0,254247122,266700,254041766,0.243288,48
8999961,695856,1308,1066231,130,1087607,533,0,0,0,254254970,268459,254043074,0.243288,48
9000035,697164,1308,1066305,130,1084954,534,0,0,0,254254970,270563,254044382,0.244596,48
9000075,698472,1308,1040346,131,1084954,535,0,0,0,254254970,271142,254045690,0.244596,48
9000107,699780,1308,1040378,130,1080379,536,0,0,0,254254970,272468,254046998,0.244596,48
9000139,701088,1308,1033713,131,1080379,537,0,0,0,254254970,275102,254048306,0.245904,48
9000170,702396,1308,1033744,131,1087076,538,0,0,0,254254970,276356,254049614,0.245904,48
9000200,703704,1308,1000223,132,1087076,539,0,0,0,254254970,277461,254050922,0.245904,48
9004091,705012,1308,1004114,131,1112671,540,0,0,0,254257586,281027,254052230,0.247212,48
9039685,706320,1308,1033001,132,1112671,541,0,0,0,254265434,282751,254053538,0.247212,48
9039754,707628,1308,1033070,132,1086645,542,0,0,0,254265434,283297,254054846,0.247212,48
9039796,710244,1308,1019782,133,1086645,544,0,0,0,254265434,285275,254057462,0.24852,48
9039830,711552,1308,1000239,134,1099975,545,0,0,0,254265434,286151,254058770,0.24852,48
9039862,712860,1308,1000271,134,1111665,546,0,0,0,254265434,289112,254060078,0.249828,48
9039921,715476,1308,993261,135,1111665,548,0,0,0,254265434,290396,254062694,0.249828,48
9045066,716784,1308,985151,135,1086460,549,0,0,0,254268050,293305,254064002,0.251136,48
9045393,718092,1308,985478,135,1099715,550,0,0,0,254268050,294823,254065310,0.251136,48
9083840,719400,1308,1003481,136,1099715,551,0,0,0,254278514,296152,254066618,0.251136,48
9083915,720708,1308,1003556,136,1112329,552,0,0,0,254278514,298211,254067926,0.252444,48
9083955,722016,1308,996995,137,1112329,553,0,0,0,254278514,298663,254069234,0.252444,48
9083990,723324,1308,997030,136,1103271,554,0,0,0,254278514,299301,254070542,0.252444,48
9084022,725940,1308,964153,137,1103271,556,0,0,0,254278514,301414,254073158,0.253752,48
9084054,727248,1308,957570,138,1136180,557,0,0,0,254278514,303143,254074466,0.253752,48
9084084,728556,1308,957600,138,1126380,558,0,0,0,254278514,306495,254075774,0.25506,48
9120422,729864,1308,980767,139,1126380,559,0,0,0,254291594,308076,254077082,0.25506,48
9120495,731172,1308,980840,137,1124977,560,0,0,0,254291594,308570,254078390,0.25506,48
9120535,732480,1308,967765,138,1124977,561,0,0,0,254291594,310586,254079698,0.256368,48
9120568,733788,1308,967798,139,1138092,562,0,0,0,254291594,311480,254081006,0.256368,48
9120600,735096,1308,954715,140,1138092,563,0,0,0,254291594,312266,254082314,0.256368,48
9120630,736404,1308,954745,139,1135871,564,0,0,0,254291594,315077,254083622,0.257676,48
9120661,737712,1308,941676,140,1135871,565,0,0,0,254291594,316150,254084930,0.257676,48
9124702,739020,1308,945717,140,1133634,566,0,0,0,254291594,317626,254086238,0.257676,48
9160378,740328,1308,968285,141,1133634,567,0,0,0,254302058,320382,254087546,0.258984,48
9160453,741636,1308,968360,141,1146742,568,0,0,0,254302058,320454,254088854,0.258984,48
9160492,742944,1308,955375,142,1146742,569,0,0,0,254302058,320514,254090162,0.258984,48
9160525,744252,1308,955408,141,1144559,570,0,0,0,254302058,322726,254091470,0.260292,48
9160556,745560,1308,942426,142,1144559,571,0,0,0,254302058,323245,254092778,0.260292,48
9160587,746868,1308,942457,142,1142391,572,0,0,0,254302058,324246,254094086,0.260292,48
9160618,748176,1308,920559,143,1142391,573,0,0,0,254302058,326760,254095394,0.2616,48
9164871,749484,1308,924812,142,1149349,574,0,0,0,254304674,328476,254096702,0.2616,48
9199240,750792,1308,952686,143,1149349,575,0,0,0,254315138,329807,254098010,0.2616,48
9199313,752100,1308,952759,143,1155844,576,0,0,0,254315138,331419,254099318,0.262908,48
9199466,753408,1308,939975,144,1155844,577,0,0,0,254315138,331383,254100626,0.262908,48
9199995,754716,1308,940504,144,1153810,578,0,0,0,254315138,331909,254101934,0.262908,48
9200048,756024,1308,920348,145,1153810,579,0,0,0,254315138,334000,254103242,0.264216,48
9200080,757332,1308,920380,145,1174019,580,0,0,0,254315138,335278,254104550,0.264216,48
9204503,758640,1308,918338,146,1174019,581,0,0,0,254317754,336402,254105858,0.264216,48
9239438,759948,1308,953273,145,1165689,582,0,0,0,254328218,339154,254107166,0.265524,48
9239513,761256,1308,940348,146,1165689,583,0,0,0,254328218,338533,254108474,0.265524,48
9239551,762564,1308,940386,146,1163949,584,0,0,0,254328218,338571,254109782,0.265524,48
9239586,763872,1308,919580,147,1163949,585,0,0,0,254328218,340271,254111090,0.266832,48
9239617,766488,1308,916365,147,1184790,587,0,0,0,254328218,341242,254113706,0.266832,48
9239649,767796,1308,903465,148,1173444,588,0,0,0,254328218,343921,254115014,0.26814,48
9239679,769104,1308,903495,147,1171842,589,0,0,0,254328218,345404,254116322,0.26814,48
9244956,770412,1308,885173,148,1171842,590,0,0,0,254330834,346710,254117630,0.26814,48
9279797,771720,1308,920014,148,1195441,591,0,0,0,254343914,350425,254118938,0.269448,48
9279871,773028,1308,913616,149,1195441,592,0,0,0,254343914,350553,254120246,0.269448,48
9279909,774336,1308,913654,149,1187477,593,0,0,0,254343914,350969,254121554,0.269448,48
